rep_id, size, block_size, BLAS, MPI, grid, time
0, 64, 1, 0, 0, 1x1, 0.002963481
1, 64, 1, 0, 0, 1x1, 0.00296331
2, 64, 1, 0, 0, 1x1, 0.002997665
3, 64, 1, 0, 0, 1x1, 0.002993306
4, 64, 1, 0, 0, 1x1, 0.002952219
5, 64, 1, 0, 0, 1x1, 0.003005188
6, 64, 1, 0, 0, 1x1, 0.00296321
7, 64, 1, 0, 0, 1x1, 0.002965003
8, 64, 1, 0, 0, 1x1, 0.002956498
9, 64, 1, 0, 0, 1x1, 0.002943112
10, 64, 1, 0, 0, 1x1, 0.002938043
11, 64, 1, 0, 0, 1x1, 0.002946829
12, 64, 1, 0, 0, 1x1, 0.002949023
13, 64, 1, 0, 0, 1x1, 0.002978378
14, 64, 1, 0, 0, 1x1, 0.003007853
15, 64, 1, 0, 0, 1x1, 0.002984289
16, 64, 1, 0, 0, 1x1, 0.00298449
17, 64, 1, 0, 0, 1x1, 0.003004667
18, 64, 1, 0, 0, 1x1, 0.00300061
19, 64, 1, 0, 0, 1x1, 0.002991833
20, 64, 1, 0, 0, 1x1, 0.002989669
21, 64, 1, 0, 0, 1x1, 0.002981434
22, 64, 1, 0, 0, 1x1, 0.002970925
23, 64, 1, 0, 0, 1x1, 0.002996893
24, 64, 1, 0, 0, 1x1, 0.003009436
25, 64, 1, 0, 0, 1x1, 0.003029094
26, 64, 1, 0, 0, 1x1, 0.003027891
27, 64, 1, 0, 0, 1x1, 0.003033572
28, 64, 1, 0, 0, 1x1, 0.003051054
29, 64, 1, 0, 0, 1x1, 0.003058728
