rep_id, size, block_size, BLAS, MPI, grid, time
0, 256, 8, 0, 0, 1x1, 0.008823014
1, 256, 8, 0, 0, 1x1, 0.008740611
2, 256, 8, 0, 0, 1x1, 0.008732215
3, 256, 8, 0, 0, 1x1, 0.009009264
4, 256, 8, 0, 0, 1x1, 0.008934173
5, 256, 8, 0, 0, 1x1, 0.008926118
6, 256, 8, 0, 0, 1x1, 0.008790073
7, 256, 8, 0, 0, 1x1, 0.008824658
8, 256, 8, 0, 0, 1x1, 0.008890301
9, 256, 8, 0, 0, 1x1, 0.008960032
10, 256, 8, 0, 0, 1x1, 0.008917161
11, 256, 8, 0, 0, 1x1, 0.008844455
12, 256, 8, 0, 0, 1x1, 0.00899153
13, 256, 8, 0, 0, 1x1, 0.009099262
14, 256, 8, 0, 0, 1x1, 0.009074606
15, 256, 8, 0, 0, 1x1, 0.008952227
16, 256, 8, 0, 0, 1x1, 0.008888648
17, 256, 8, 0, 0, 1x1, 0.008777299
18, 256, 8, 0, 0, 1x1, 0.008791466
19, 256, 8, 0, 0, 1x1, 0.008707348
20, 256, 8, 0, 0, 1x1, 0.008564821
21, 256, 8, 0, 0, 1x1, 0.008499469
22, 256, 8, 0, 0, 1x1, 0.008397217
23, 256, 8, 0, 0, 1x1, 0.0083452
24, 256, 8, 0, 0, 1x1, 0.008257155
25, 256, 8, 0, 0, 1x1, 0.008125639
26, 256, 8, 0, 0, 1x1, 0.008118044
27, 256, 8, 0, 0, 1x1, 0.008040028
28, 256, 8, 0, 0, 1x1, 0.008197063
29, 256, 8, 0, 0, 1x1, 0.008080875
