rep_id, size, block_size, BLAS, MPI, grid, time
0, 2048, 8, 0, 0, 1x1, 7.06011017
1, 2048, 8, 0, 0, 1x1, 7.09889954
2, 2048, 8, 0, 0, 1x1, 7.13574707
3, 2048, 8, 0, 0, 1x1, 7.06574994
4, 2048, 8, 0, 0, 1x1, 7.0881488
5, 2048, 8, 0, 0, 1x1, 7.05404241
6, 2048, 8, 0, 0, 1x1, 7.09677219
7, 2048, 8, 0, 0, 1x1, 6.96326108
8, 2048, 8, 0, 0, 1x1, 6.94824012
9, 2048, 8, 0, 0, 1x1, 7.15106431
10, 2048, 8, 0, 0, 1x1, 7.25789178
11, 2048, 8, 0, 0, 1x1, 7.23956097
12, 2048, 8, 0, 0, 1x1, 7.06572506
13, 2048, 8, 0, 0, 1x1, 7.02896691
14, 2048, 8, 0, 0, 1x1, 7.13752826
15, 2048, 8, 0, 0, 1x1, 7.05944551
16, 2048, 8, 0, 0, 1x1, 6.92396953
17, 2048, 8, 0, 0, 1x1, 6.98454244
18, 2048, 8, 0, 0, 1x1, 7.10203959
19, 2048, 8, 0, 0, 1x1, 7.00721956
20, 2048, 8, 0, 0, 1x1, 6.97962689
21, 2048, 8, 0, 0, 1x1, 7.03725244
22, 2048, 8, 0, 0, 1x1, 7.03788796
23, 2048, 8, 0, 0, 1x1, 7.05942547
24, 2048, 8, 0, 0, 1x1, 6.91418466
25, 2048, 8, 0, 0, 1x1, 7.00932596
26, 2048, 8, 0, 0, 1x1, 7.00534839
27, 2048, 8, 0, 0, 1x1, 7.0161368
28, 2048, 8, 0, 0, 1x1, 7.00392211
29, 2048, 8, 0, 0, 1x1, 7.04526584
