rep_id, size, block_size, BLAS, MPI, grid, time
0, 128, 64, 0, 0, 1x1, 0.000442288
1, 128, 64, 0, 0, 1x1, 0.000445895
2, 128, 64, 0, 0, 1x1, 0.0004433
3, 128, 64, 0, 0, 1x1, 0.000483726
4, 128, 64, 0, 0, 1x1, 0.000444573
5, 128, 64, 0, 0, 1x1, 0.000447868
6, 128, 64, 0, 0, 1x1, 0.000448811
7, 128, 64, 0, 0, 1x1, 0.000450414
8, 128, 64, 0, 0, 1x1, 0.000439603
9, 128, 64, 0, 0, 1x1, 0.000434394
10, 128, 64, 0, 0, 1x1, 0.000441437
11, 128, 64, 0, 0, 1x1, 0.000441868
12, 128, 64, 0, 0, 1x1, 0.000434624
13, 128, 64, 0, 0, 1x1, 0.000437038
14, 128, 64, 0, 0, 1x1, 0.000439243
15, 128, 64, 0, 0, 1x1, 0.000452688
16, 128, 64, 0, 0, 1x1, 0.000451375
17, 128, 64, 0, 0, 1x1, 0.000444402
18, 128, 64, 0, 0, 1x1, 0.000486762
19, 128, 64, 0, 0, 1x1, 0.000448921
20, 128, 64, 0, 0, 1x1, 0.000441357
21, 128, 64, 0, 0, 1x1, 0.000447207
22, 128, 64, 0, 0, 1x1, 0.000439693
23, 128, 64, 0, 0, 1x1, 0.000446506
24, 128, 64, 0, 0, 1x1, 0.000447669
25, 128, 64, 0, 0, 1x1, 0.000446887
26, 128, 64, 0, 0, 1x1, 0.000456725
27, 128, 64, 0, 0, 1x1, 0.000451686
28, 128, 64, 0, 0, 1x1, 0.000466123
29, 128, 64, 0, 0, 1x1, 0.000456675
