rep_id, size, block_size, BLAS, MPI, grid, time
0, 64, 64, 0, 0, 1x1, 4.3661e-05
1, 64, 64, 0, 0, 1x1, 4.3441e-05
2, 64, 64, 0, 0, 1x1, 4.1097e-05
3, 64, 64, 0, 0, 1x1, 4.1087e-05
4, 64, 64, 0, 0, 1x1, 4.1056e-05
5, 64, 64, 0, 0, 1x1, 4.1217e-05
6, 64, 64, 0, 0, 1x1, 4.1117e-05
7, 64, 64, 0, 0, 1x1, 4.1087e-05
8, 64, 64, 0, 0, 1x1, 3.6779e-05
9, 64, 64, 0, 0, 1x1, 3.6769e-05
10, 64, 64, 0, 0, 1x1, 3.6739e-05
11, 64, 64, 0, 0, 1x1, 3.6939e-05
12, 64, 64, 0, 0, 1x1, 3.6669e-05
13, 64, 64, 0, 0, 1x1, 3.6688e-05
14, 64, 64, 0, 0, 1x1, 3.5176e-05
15, 64, 64, 0, 0, 1x1, 3.5206e-05
16, 64, 64, 0, 0, 1x1, 3.5226e-05
17, 64, 64, 0, 0, 1x1, 3.5377e-05
18, 64, 64, 0, 0, 1x1, 3.5276e-05
19, 64, 64, 0, 0, 1x1, 3.5256e-05
20, 64, 64, 0, 0, 1x1, 3.3903e-05
21, 64, 64, 0, 0, 1x1, 3.3933e-05
22, 64, 64, 0, 0, 1x1, 3.4054e-05
23, 64, 64, 0, 0, 1x1, 3.4094e-05
24, 64, 64, 0, 0, 1x1, 3.3763e-05
25, 64, 64, 0, 0, 1x1, 3.3814e-05
26, 64, 64, 0, 0, 1x1, 3.3834e-05
27, 64, 64, 0, 0, 1x1, 3.3813e-05
28, 64, 64, 0, 0, 1x1, 3.3793e-05
29, 64, 64, 0, 0, 1x1, 3.4084e-05
