rep_id, size, block_size, BLAS, MPI, grid, time
0, 1024, 2, 0, 0, 1x1, 3.79238827
1, 1024, 2, 0, 0, 1x1, 3.77195752
2, 1024, 2, 0, 0, 1x1, 3.80301669
3, 1024, 2, 0, 0, 1x1, 3.79409151
4, 1024, 2, 0, 0, 1x1, 3.79206626
5, 1024, 2, 0, 0, 1x1, 3.77915985
6, 1024, 2, 0, 0, 1x1, 3.62793983
7, 1024, 2, 0, 0, 1x1, 3.78412775
8, 1024, 2, 0, 0, 1x1, 3.76522001
9, 1024, 2, 0, 0, 1x1, 3.80400013
10, 1024, 2, 0, 0, 1x1, 3.81852229
11, 1024, 2, 0, 0, 1x1, 3.81640121
12, 1024, 2, 0, 0, 1x1, 3.79252156
13, 1024, 2, 0, 0, 1x1, 3.81005943
14, 1024, 2, 0, 0, 1x1, 3.82092309
15, 1024, 2, 0, 0, 1x1, 3.797409
16, 1024, 2, 0, 0, 1x1, 3.8072525
17, 1024, 2, 0, 0, 1x1, 3.83307649
18, 1024, 2, 0, 0, 1x1, 3.79901963
19, 1024, 2, 0, 0, 1x1, 3.80636996
20, 1024, 2, 0, 0, 1x1, 3.79362589
21, 1024, 2, 0, 0, 1x1, 3.80323469
22, 1024, 2, 0, 0, 1x1, 3.6932638
23, 1024, 2, 0, 0, 1x1, 3.80477226
24, 1024, 2, 0, 0, 1x1, 3.81264975
25, 1024, 2, 0, 0, 1x1, 3.77978781
26, 1024, 2, 0, 0, 1x1, 3.77459877
27, 1024, 2, 0, 0, 1x1, 3.81873074
28, 1024, 2, 0, 0, 1x1, 3.82745057
29, 1024, 2, 0, 0, 1x1, 3.83489225
