rep_id,size,block_size,BLAS,MPI,grid,time, comm_time, comp_time
0, 32, 32, 0, 1, 4x4, 9.3339e-05, 3.5882e-05, 2.515e-06
1, 32, 32, 0, 1, 4x4, 8.8853e-05, 3.1787e-05, 2.993e-06
2, 32, 32, 0, 1, 4x4, 0.000148972, 9.3988e-05, 2.255e-06
3, 32, 32, 0, 1, 4x4, 7.7665e-05, 2.833e-05, 2.875e-06
4, 32, 32, 0, 1, 4x4, 8.2295e-05, 3.1043e-05, 2.854e-06
5, 32, 32, 0, 1, 4x4, 8.9449e-05, 3.9305e-05, 2.626e-06
6, 32, 32, 0, 1, 4x4, 8.0312e-05, 2.8251e-05, 2.641e-06
7, 32, 32, 0, 1, 4x4, 7.6753e-05, 2.5734e-05, 2.494e-06
8, 32, 32, 0, 1, 4x4, 8.0317e-05, 2.8778e-05, 3.347e-06
9, 32, 32, 0, 1, 4x4, 8.3349e-05, 3.1864e-05, 3.059e-06
10, 32, 32, 0, 1, 4x4, 0.000138085, 7.3789e-05, 2.82e-06
11, 32, 32, 0, 1, 4x4, 0.000103445, 4.2627e-05, 2.127e-06
12, 32, 32, 0, 1, 4x4, 7.9574e-05, 2.695e-05, 2.431e-06
13, 32, 32, 0, 1, 4x4, 7.8774e-05, 2.6229e-05, 2.53e-06
14, 32, 32, 0, 1, 4x4, 8.4682e-05, 3.2817e-05, 2.645e-06
15, 32, 32, 0, 1, 4x4, 7.8699e-05, 2.6862e-05, 3.128e-06
16, 32, 32, 0, 1, 4x4, 8.4526e-05, 3.0007e-05, 3.214e-06
17, 32, 32, 0, 1, 4x4, 8.8868e-05, 3.5987e-05, 3.25e-06
18, 32, 32, 0, 1, 4x4, 8.5858e-05, 3.2443e-05, 2.629e-06
19, 32, 32, 0, 1, 4x4, 7.8809e-05, 2.8154e-05, 2.486e-06
20, 32, 32, 0, 1, 4x4, 7.603e-05, 2.2031e-05, 2.664e-06
21, 32, 32, 0, 1, 4x4, 7.687e-05, 2.3218e-05, 2.529e-06
22, 32, 32, 0, 1, 4x4, 7.6871e-05, 2.572e-05, 2.692e-06
23, 32, 32, 0, 1, 4x4, 8.0519e-05, 2.7629e-05, 2.605e-06
24, 32, 32, 0, 1, 4x4, 9.0126e-05, 3.8623e-05, 2.37e-06
25, 32, 32, 0, 1, 4x4, 8.5176e-05, 3.2302e-05, 2.509e-06
26, 32, 32, 0, 1, 4x4, 8.0177e-05, 2.7254e-05, 2.944e-06
27, 32, 32, 0, 1, 4x4, 7.9908e-05, 2.7881e-05, 2.488e-06
28, 32, 32, 0, 1, 4x4, 8.1538e-05, 2.8987e-05, 2.415e-06
29, 32, 32, 0, 1, 4x4, 7.5254e-05, 2.5853e-05, 2.786e-06
