rep_id,size,block_size,BLAS,MPI,grid,time,comm_time,comp_time
0, 512, 512, 1, 1, 6x6, 0.001729368, 0.001558776, 0.000108431
1, 512, 512, 1, 1, 6x6, 0.001681189, 0.001496599, 0.00010671
2, 512, 512, 1, 1, 6x6, 0.001744947, 0.001511208, 0.000102179
3, 512, 512, 1, 1, 6x6, 0.001670554, 0.00149529, 0.000112758
4, 512, 512, 1, 1, 6x6, 0.001628128, 0.001463178, 0.000106914
5, 512, 512, 1, 1, 6x6, 0.00168571, 0.001497933, 0.000116542
6, 512, 512, 1, 1, 6x6, 0.001736399, 0.001568659, 0.000133958
7, 512, 512, 1, 1, 6x6, 0.001707501, 0.00154166, 0.000129733
8, 512, 512, 1, 1, 6x6, 0.001662893, 0.001498153, 0.000113913
9, 512, 512, 1, 1, 6x6, 0.00166917, 0.001503339, 0.000109553
10, 512, 512, 1, 1, 6x6, 0.001643651, 0.001468314, 0.000114674
11, 512, 512, 1, 1, 6x6, 0.001649927, 0.001475568, 0.000113712
12, 512, 512, 1, 1, 6x6, 0.001666663, 0.001499286, 0.000109491
13, 512, 512, 1, 1, 6x6, 0.001636053, 0.001471168, 0.000110143
14, 512, 512, 1, 1, 6x6, 0.001639775, 0.001472738, 0.000110086
15, 512, 512, 1, 1, 6x6, 0.001643291, 0.001472684, 0.00011648
16, 512, 512, 1, 1, 6x6, 0.001608617, 0.001441916, 0.000110109
17, 512, 512, 1, 1, 6x6, 0.001631754, 0.001464114, 0.000109884
18, 512, 512, 1, 1, 6x6, 0.001636473, 0.001468292, 0.000109472
19, 512, 512, 1, 1, 6x6, 0.001675534, 0.001506094, 0.000117609
20, 512, 512, 1, 1, 6x6, 0.001621079, 0.001454992, 0.000110109
21, 512, 512, 1, 1, 6x6, 0.001628137, 0.001461043, 0.000109432
22, 512, 512, 1, 1, 6x6, 0.001639844, 0.001471336, 0.000109733
23, 512, 512, 1, 1, 6x6, 0.0016042, 0.001438551, 0.000113779
24, 512, 512, 1, 1, 6x6, 0.001607936, 0.001442488, 0.000109844
25, 512, 512, 1, 1, 6x6, 0.0016663, 0.001498526, 0.00010953
26, 512, 512, 1, 1, 6x6, 0.001641854, 0.001474024, 0.000109452
27, 512, 512, 1, 1, 6x6, 0.00161394, 0.001444787, 0.000114328
28, 512, 512, 1, 1, 6x6, 0.00162512, 0.001454644, 0.000113517
29, 512, 512, 1, 1, 6x6, 0.001612293, 0.00144542, 0.000110017
