rep_id,size,block_size,BLAS,MPI,grid,time, comm_time, comp_time
0, 1024, 8, 0, 1, 4x4, 0.015335208, 0.007116575, 0.008203004
1, 1024, 8, 0, 1, 4x4, 0.015216317, 0.007032929, 0.008227045
2, 1024, 8, 0, 1, 4x4, 0.015323897, 0.007109947, 0.008179708
3, 1024, 8, 0, 1, 4x4, 0.015231585, 0.00705784, 0.008132513
4, 1024, 8, 0, 1, 4x4, 0.015173968, 0.00695683, 0.008152378
5, 1024, 8, 0, 1, 4x4, 0.015162479, 0.00696739, 0.008156025
6, 1024, 8, 0, 1, 4x4, 0.015238852, 0.007038482, 0.008150648
7, 1024, 8, 0, 1, 4x4, 0.015407265, 0.007092759, 0.008213911
8, 1024, 8, 0, 1, 4x4, 0.015231372, 0.006993107, 0.008185978
9, 1024, 8, 0, 1, 4x4, 0.015202623, 0.006987882, 0.008217934
10, 1024, 8, 0, 1, 4x4, 0.015236809, 0.006984494, 0.008240445
11, 1024, 8, 0, 1, 4x4, 0.015279551, 0.007070672, 0.008215832
12, 1024, 8, 0, 1, 4x4, 0.015135578, 0.006922242, 0.008190036
13, 1024, 8, 0, 1, 4x4, 0.01512262, 0.006924688, 0.008217054
14, 1024, 8, 0, 1, 4x4, 0.01518389, 0.006992093, 0.008193066
15, 1024, 8, 0, 1, 4x4, 0.016998908, 0.008561248, 0.008243395
16, 1024, 8, 0, 1, 4x4, 0.015222312, 0.007048537, 0.008250052
17, 1024, 8, 0, 1, 4x4, 0.01529262, 0.007036871, 0.008255528
18, 1024, 8, 0, 1, 4x4, 0.015214864, 0.006973612, 0.008259842
19, 1024, 8, 0, 1, 4x4, 0.015257428, 0.007057234, 0.008251284
20, 1024, 8, 0, 1, 4x4, 0.015220506, 0.007002377, 0.008173301
21, 1024, 8, 0, 1, 4x4, 0.015305747, 0.007020679, 0.008257138
22, 1024, 8, 0, 1, 4x4, 0.015324967, 0.007074181, 0.008260069
23, 1024, 8, 0, 1, 4x4, 0.015271992, 0.007079391, 0.008221906
24, 1024, 8, 0, 1, 4x4, 0.015308289, 0.007114655, 0.008225262
25, 1024, 8, 0, 1, 4x4, 0.015264138, 0.007077386, 0.008253706
26, 1024, 8, 0, 1, 4x4, 0.015253925, 0.007044348, 0.008221742
27, 1024, 8, 0, 1, 4x4, 0.015289433, 0.007084367, 0.008265868
28, 1024, 8, 0, 1, 4x4, 0.015348768, 0.007103497, 0.008205061
29, 1024, 8, 0, 1, 4x4, 0.015296476, 0.007093926, 0.008195061
