rep_id,size,block_size,BLAS,MPI,grid,time, comm_time, comp_time
0, 64, 8, 0, 1, 4x4, 0.00061812, 0.000562184, 6.405e-06
1, 64, 8, 0, 1, 4x4, 0.00019839, 0.000136494, 6.805e-06
2, 64, 8, 0, 1, 4x4, 0.00024474, 0.000185073, 6.813e-06
3, 64, 8, 0, 1, 4x4, 0.000180021, 0.000123268, 6.749e-06
4, 64, 8, 0, 1, 4x4, 0.000175312, 0.000118723, 6.754e-06
5, 64, 8, 0, 1, 4x4, 0.000177612, 0.000120126, 6.773e-06
6, 64, 8, 0, 1, 4x4, 0.000181775, 0.000122764, 6.788e-06
7, 64, 8, 0, 1, 4x4, 0.000178704, 0.00011765, 6.819e-06
8, 64, 8, 0, 1, 4x4, 0.000190757, 0.000121402, 7.109e-06
9, 64, 8, 0, 1, 4x4, 0.000181658, 0.000125092, 6.725e-06
10, 64, 8, 0, 1, 4x4, 0.000207739, 0.000124897, 6.775e-06
11, 64, 8, 0, 1, 4x4, 0.000193382, 0.000137082, 9.078e-06
12, 64, 8, 0, 1, 4x4, 0.000177463, 0.000121092, 6.693e-06
13, 64, 8, 0, 1, 4x4, 0.000174204, 0.000118975, 6.706e-06
14, 64, 8, 0, 1, 4x4, 0.000185369, 0.000122455, 6.619e-06
15, 64, 8, 0, 1, 4x4, 0.000185607, 0.000128516, 6.752e-06
16, 64, 8, 0, 1, 4x4, 0.000181732, 0.000125417, 6.628e-06
17, 64, 8, 0, 1, 4x4, 0.000190655, 0.000130899, 6.717e-06
18, 64, 8, 0, 1, 4x4, 0.000184095, 0.000124887, 6.748e-06
19, 64, 8, 0, 1, 4x4, 0.000178078, 0.000116856, 6.863e-06
20, 64, 8, 0, 1, 4x4, 0.000192034, 0.00013294, 6.854e-06
21, 64, 8, 0, 1, 4x4, 0.000180208, 0.000125052, 6.748e-06
22, 64, 8, 0, 1, 4x4, 0.000183817, 0.00012409, 6.715e-06
23, 64, 8, 0, 1, 4x4, 0.000175376, 0.000118464, 6.763e-06
24, 64, 8, 0, 1, 4x4, 0.000175076, 0.000119231, 6.654e-06
25, 64, 8, 0, 1, 4x4, 0.000176622, 0.000122081, 6.73e-06
26, 64, 8, 0, 1, 4x4, 0.000178938, 0.000125191, 6.688e-06
27, 64, 8, 0, 1, 4x4, 0.000176471, 0.000118234, 6.639e-06
28, 64, 8, 0, 1, 4x4, 0.000180078, 0.000124709, 6.661e-06
29, 64, 8, 0, 1, 4x4, 0.000174982, 0.000118865, 6.698e-06
