rep_id,size,block_size,BLAS,MPI,grid,time,comm_time,comp_time
0, 256, 32, 1, 1, 5x5, 0.000784414, 0.000683128, 3.5933e-05
1, 256, 32, 1, 1, 5x5, 0.000775083, 0.000676932, 3.3473e-05
2, 256, 32, 1, 1, 5x5, 0.000819784, 0.000696687, 3.4282e-05
3, 256, 32, 1, 1, 5x5, 0.000768549, 0.000668219, 3.7327e-05
4, 256, 32, 1, 1, 5x5, 0.000775158, 0.000676944, 3.4376e-05
5, 256, 32, 1, 1, 5x5, 0.000755827, 0.000657024, 3.574e-05
6, 256, 32, 1, 1, 5x5, 0.000766074, 0.000667244, 3.4738e-05
7, 256, 32, 1, 1, 5x5, 0.0007717, 0.000664726, 4.243e-05
8, 256, 32, 1, 1, 5x5, 0.000754135, 0.000653604, 3.5808e-05
9, 256, 32, 1, 1, 5x5, 0.000765306, 0.000676151, 3.4899e-05
10, 256, 32, 1, 1, 5x5, 0.000758471, 0.000670182, 3.4534e-05
11, 256, 32, 1, 1, 5x5, 0.000763561, 0.000667103, 3.4103e-05
12, 256, 32, 1, 1, 5x5, 0.000779602, 0.000684324, 3.5207e-05
13, 256, 32, 1, 1, 5x5, 0.0007669, 0.000669364, 3.4869e-05
14, 256, 32, 1, 1, 5x5, 0.000765878, 0.00066552, 3.438e-05
15, 256, 32, 1, 1, 5x5, 0.000774822, 0.000681218, 3.4239e-05
16, 256, 32, 1, 1, 5x5, 0.000766792, 0.000678091, 3.5474e-05
17, 256, 32, 1, 1, 5x5, 0.000766891, 0.000673764, 3.3988e-05
18, 256, 32, 1, 1, 5x5, 0.000773013, 0.000674066, 3.4494e-05
19, 256, 32, 1, 1, 5x5, 0.00075165, 0.000654504, 3.4176e-05
20, 256, 32, 1, 1, 5x5, 0.000766952, 0.000670039, 3.6285e-05
21, 256, 32, 1, 1, 5x5, 0.000762494, 0.000659613, 3.518e-05
22, 256, 32, 1, 1, 5x5, 0.000767893, 0.000671383, 3.4658e-05
23, 256, 32, 1, 1, 5x5, 0.000770266, 0.00067511, 3.519e-05
24, 256, 32, 1, 1, 5x5, 0.000767476, 0.000672724, 4.3442e-05
25, 256, 32, 1, 1, 5x5, 0.000760673, 0.000669848, 3.3109e-05
26, 256, 32, 1, 1, 5x5, 0.000760441, 0.000670918, 3.4776e-05
27, 256, 32, 1, 1, 5x5, 0.000758959, 0.000660549, 4.0312e-05
28, 256, 32, 1, 1, 5x5, 0.000764275, 0.000665293, 3.4294e-05
29, 256, 32, 1, 1, 5x5, 0.000764969, 0.000677777, 3.4321e-05
