rep_id,size,block_size,BLAS,MPI,grid,time, comm_time, comp_time
0, 4, 2, 0, 1, 4x4, 6.5589e-05, 1.9727e-05, 1.6e-07
1, 4, 2, 0, 1, 4x4, 7.9022e-05, 3.0718e-05, 1.68e-07
2, 4, 2, 0, 1, 4x4, 0.000100179, 5.5178e-05, 1.85e-07
3, 4, 2, 0, 1, 4x4, 6.0066e-05, 1.6063e-05, 1.57e-07
4, 4, 2, 0, 1, 4x4, 5.8816e-05, 1.7242e-05, 1.6e-07
5, 4, 2, 0, 1, 4x4, 5.6914e-05, 1.5434e-05, 1.64e-07
6, 4, 2, 0, 1, 4x4, 5.9301e-05, 1.6318e-05, 1.52e-07
7, 4, 2, 0, 1, 4x4, 5.8158e-05, 1.5501e-05, 1.53e-07
8, 4, 2, 0, 1, 4x4, 5.8005e-05, 1.6339e-05, 1.59e-07
9, 4, 2, 0, 1, 4x4, 5.7567e-05, 1.6273e-05, 1.56e-07
10, 4, 2, 0, 1, 4x4, 9.4061e-05, 3.5846e-05, 1.8e-07
11, 4, 2, 0, 1, 4x4, 6.1278e-05, 1.9211e-05, 1.61e-07
12, 4, 2, 0, 1, 4x4, 5.6955e-05, 1.5644e-05, 1.58e-07
13, 4, 2, 0, 1, 4x4, 5.7109e-05, 1.5228e-05, 1.55e-07
14, 4, 2, 0, 1, 4x4, 5.606e-05, 1.4053e-05, 1.46e-07
15, 4, 2, 0, 1, 4x4, 7.1262e-05, 2.854e-05, 1.66e-07
16, 4, 2, 0, 1, 4x4, 5.6011e-05, 1.4664e-05, 1.63e-07
17, 4, 2, 0, 1, 4x4, 5.6567e-05, 1.568e-05, 1.6e-07
18, 4, 2, 0, 1, 4x4, 5.479e-05, 1.3935e-05, 1.54e-07
19, 4, 2, 0, 1, 4x4, 5.41e-05, 1.351e-05, 1.6e-07
20, 4, 2, 0, 1, 4x4, 5.5066e-05, 1.3637e-05, 1.46e-07
21, 4, 2, 0, 1, 4x4, 5.493e-05, 1.4285e-05, 1.49e-07
22, 4, 2, 0, 1, 4x4, 5.7454e-05, 1.5207e-05, 1.49e-07
23, 4, 2, 0, 1, 4x4, 5.5648e-05, 1.519e-05, 1.61e-07
24, 4, 2, 0, 1, 4x4, 5.5898e-05, 1.5343e-05, 1.49e-07
25, 4, 2, 0, 1, 4x4, 5.9297e-05, 1.5591e-05, 1.46e-07
26, 4, 2, 0, 1, 4x4, 5.9541e-05, 1.5117e-05, 1.52e-07
27, 4, 2, 0, 1, 4x4, 5.846e-05, 1.5642e-05, 1.55e-07
28, 4, 2, 0, 1, 4x4, 5.4461e-05, 1.3887e-05, 1.46e-07
29, 4, 2, 0, 1, 4x4, 5.7973e-05, 1.5691e-05, 1.59e-07
