rep_id,size,block_size,BLAS,MPI,grid,time, comm_time, comp_time
0, 1024, 1024, 0, 1, 4x4, 0.010850741, 0.002730442, 0.00807454
1, 1024, 1024, 0, 1, 4x4, 0.010812866, 0.002695431, 0.008075579
2, 1024, 1024, 0, 1, 4x4, 0.010822193, 0.002701922, 0.008121575
3, 1024, 1024, 0, 1, 4x4, 0.010840579, 0.002732472, 0.008058543
4, 1024, 1024, 0, 1, 4x4, 0.010753357, 0.002654309, 0.008059632
5, 1024, 1024, 0, 1, 4x4, 0.010800125, 0.002699038, 0.008070663
6, 1024, 1024, 0, 1, 4x4, 0.010791688, 0.002697947, 0.008057263
7, 1024, 1024, 0, 1, 4x4, 0.010799307, 0.002681071, 0.008100071
8, 1024, 1024, 0, 1, 4x4, 0.01081613, 0.002716812, 0.008068719
9, 1024, 1024, 0, 1, 4x4, 0.010728433, 0.002624471, 0.0080662
10, 1024, 1024, 0, 1, 4x4, 0.010877674, 0.002735278, 0.008127133
11, 1024, 1024, 0, 1, 4x4, 0.010914976, 0.002801164, 0.008070617
12, 1024, 1024, 0, 1, 4x4, 0.011052237, 0.002936481, 0.008074672
13, 1024, 1024, 0, 1, 4x4, 0.011304138, 0.003173126, 0.008079031
14, 1024, 1024, 0, 1, 4x4, 0.011348518, 0.003210024, 0.008135832
15, 1024, 1024, 0, 1, 4x4, 0.011295026, 0.003173362, 0.008122109
16, 1024, 1024, 0, 1, 4x4, 0.011332462, 0.003199507, 0.008085163
17, 1024, 1024, 0, 1, 4x4, 0.01304255, 0.004797057, 0.008087116
18, 1024, 1024, 0, 1, 4x4, 0.01131377, 0.00319205, 0.008078817
19, 1024, 1024, 0, 1, 4x4, 0.01130853, 0.003185215, 0.008107699
20, 1024, 1024, 0, 1, 4x4, 0.011365315, 0.00320564, 0.008083244
21, 1024, 1024, 0, 1, 4x4, 0.011316138, 0.003186666, 0.008082484
22, 1024, 1024, 0, 1, 4x4, 0.011339349, 0.003215011, 0.008077468
23, 1024, 1024, 0, 1, 4x4, 0.011142669, 0.00300919, 0.008110692
24, 1024, 1024, 0, 1, 4x4, 0.010836034, 0.002718654, 0.008092276
25, 1024, 1024, 0, 1, 4x4, 0.010800211, 0.002699493, 0.008095008
26, 1024, 1024, 0, 1, 4x4, 0.010759762, 0.002651578, 0.008104386
27, 1024, 1024, 0, 1, 4x4, 0.010792473, 0.002690925, 0.008071409
28, 1024, 1024, 0, 1, 4x4, 0.010804242, 0.002688255, 0.008103739
29, 1024, 1024, 0, 1, 4x4, 0.010750858, 0.002625888, 0.008070053
