rep_id,size,block_size,BLAS,MPI,grid,time, comm_time, comp_time
0, 16, 8, 0, 1, 4x4, 8.2634e-05, 2.9862e-05, 1.201e-06
1, 16, 8, 0, 1, 4x4, 8.6215e-05, 3.0753e-05, 1.881e-06
2, 16, 8, 0, 1, 4x4, 0.00014109, 8.6756e-05, 2.113e-06
3, 16, 8, 0, 1, 4x4, 7.3402e-05, 2.2929e-05, 2.546e-06
4, 16, 8, 0, 1, 4x4, 8.0298e-05, 3.2581e-05, 2.166e-06
5, 16, 8, 0, 1, 4x4, 8.3551e-05, 3.4271e-05, 2.084e-06
6, 16, 8, 0, 1, 4x4, 8.1357e-05, 3.2089e-05, 2.272e-06
7, 16, 8, 0, 1, 4x4, 8.2363e-05, 3.1949e-05, 2.878e-06
8, 16, 8, 0, 1, 4x4, 0.000104178, 4.2645e-05, 2.436e-06
9, 16, 8, 0, 1, 4x4, 7.6314e-05, 2.5192e-05, 2.335e-06
10, 16, 8, 0, 1, 4x4, 0.000116347, 6.7159e-05, 2.742e-06
11, 16, 8, 0, 1, 4x4, 8.5123e-05, 3.2568e-05, 1.858e-06
12, 16, 8, 0, 1, 4x4, 7.604e-05, 2.6837e-05, 1.586e-06
13, 16, 8, 0, 1, 4x4, 7.3421e-05, 2.1228e-05, 1.93e-06
14, 16, 8, 0, 1, 4x4, 7.6057e-05, 2.2539e-05, 2.647e-06
15, 16, 8, 0, 1, 4x4, 7.0727e-05, 2.1755e-05, 1.551e-06
16, 16, 8, 0, 1, 4x4, 7.5872e-05, 2.4364e-05, 2.621e-06
17, 16, 8, 0, 1, 4x4, 7.2424e-05, 2.383e-05, 2.066e-06
18, 16, 8, 0, 1, 4x4, 8.4399e-05, 2.431e-05, 1.951e-06
19, 16, 8, 0, 1, 4x4, 7.3567e-05, 2.4114e-05, 2.181e-06
20, 16, 8, 0, 1, 4x4, 7.6254e-05, 2.4452e-05, 2.117e-06
21, 16, 8, 0, 1, 4x4, 7.5089e-05, 2.3197e-05, 2.1e-06
22, 16, 8, 0, 1, 4x4, 7.325e-05, 2.2449e-05, 1.569e-06
23, 16, 8, 0, 1, 4x4, 7.1991e-05, 2.0941e-05, 1.925e-06
24, 16, 8, 0, 1, 4x4, 8.5757e-05, 3.377e-05, 2.321e-06
25, 16, 8, 0, 1, 4x4, 8.4346e-05, 3.2967e-05, 2.097e-06
26, 16, 8, 0, 1, 4x4, 8.2361e-05, 3.0868e-05, 2.314e-06
27, 16, 8, 0, 1, 4x4, 7.8286e-05, 2.8061e-05, 2.126e-06
28, 16, 8, 0, 1, 4x4, 7.4527e-05, 2.3567e-05, 1.51e-06
29, 16, 8, 0, 1, 4x4, 8.3164e-05, 2.3567e-05, 2.1e-06
