rep_id,size,block_size,BLAS,MPI,grid,time, comm_time, comp_time
0, 256, 16, 0, 1, 4x4, 0.000671747, 0.000469536, 0.000158879
1, 256, 16, 0, 1, 4x4, 0.000677307, 0.000474238, 0.000156172
2, 256, 16, 0, 1, 4x4, 0.00067508, 0.000471463, 0.000163817
3, 256, 16, 0, 1, 4x4, 0.0006728, 0.000470652, 0.000163259
4, 256, 16, 0, 1, 4x4, 0.000670513, 0.000468119, 0.000156446
5, 256, 16, 0, 1, 4x4, 0.000662594, 0.000460514, 0.000156357
6, 256, 16, 0, 1, 4x4, 0.000668945, 0.000465485, 0.000156346
7, 256, 16, 0, 1, 4x4, 0.000673797, 0.000470018, 0.000160102
8, 256, 16, 0, 1, 4x4, 0.000672843, 0.000470164, 0.000165258
9, 256, 16, 0, 1, 4x4, 0.000672058, 0.000470214, 0.000156436
10, 256, 16, 0, 1, 4x4, 0.000670283, 0.000467437, 0.000156503
11, 256, 16, 0, 1, 4x4, 0.000664554, 0.000465821, 0.000156414
12, 256, 16, 0, 1, 4x4, 0.000670344, 0.00046319, 0.00016477
13, 256, 16, 0, 1, 4x4, 0.000676259, 0.000472795, 0.000163831
14, 256, 16, 0, 1, 4x4, 0.000678736, 0.000477482, 0.000156077
15, 256, 16, 0, 1, 4x4, 0.00067025, 0.00046847, 0.000156524
16, 256, 16, 0, 1, 4x4, 0.00066463, 0.000463715, 0.000155942
17, 256, 16, 0, 1, 4x4, 0.000665383, 0.000456143, 0.000166256
18, 256, 16, 0, 1, 4x4, 0.000676403, 0.00047032, 0.000163678
19, 256, 16, 0, 1, 4x4, 0.000672159, 0.000474048, 0.000156528
20, 256, 16, 0, 1, 4x4, 0.000665604, 0.000461308, 0.000158499
21, 256, 16, 0, 1, 4x4, 0.000664248, 0.000462508, 0.0001556
22, 256, 16, 0, 1, 4x4, 0.000671513, 0.000473483, 0.000156403
23, 256, 16, 0, 1, 4x4, 0.000679765, 0.000475117, 0.000168126
24, 256, 16, 0, 1, 4x4, 0.000672394, 0.000471123, 0.00015632
25, 256, 16, 0, 1, 4x4, 0.000665264, 0.00046258, 0.000158714
26, 256, 16, 0, 1, 4x4, 0.000661206, 0.0004612, 0.000156539
27, 256, 16, 0, 1, 4x4, 0.000667708, 0.000465193, 0.000158521
28, 256, 16, 0, 1, 4x4, 0.000672762, 0.000467308, 0.00015924
29, 256, 16, 0, 1, 4x4, 0.000669975, 0.000470199, 0.000158264
