rep_id,size,block_size,BLAS,MPI,grid,time, comm_time, comp_time
0, 4096, 8, 0, 1, 4x4, 0.633408847, 0.127150127, 0.524536978
1, 4096, 8, 0, 1, 4x4, 0.638328512, 0.127443053, 0.526473007
2, 4096, 8, 0, 1, 4x4, 0.639783054, 0.132002932, 0.527662972
3, 4096, 8, 0, 1, 4x4, 0.642731014, 0.13433802, 0.528912226
4, 4096, 8, 0, 1, 4x4, 0.64241179, 0.13308464, 0.53085855
5, 4096, 8, 0, 1, 4x4, 0.640087766, 0.126323997, 0.532047683
6, 4096, 8, 0, 1, 4x4, 0.641563286, 0.131054318, 0.533201214
7, 4096, 8, 0, 1, 4x4, 0.639603183, 0.128890854, 0.533039476
8, 4096, 8, 0, 1, 4x4, 0.638176989, 0.12793182, 0.532833622
9, 4096, 8, 0, 1, 4x4, 0.640553837, 0.129681172, 0.533400162
10, 4096, 8, 0, 1, 4x4, 0.642705714, 0.13207868, 0.533266682
11, 4096, 8, 0, 1, 4x4, 0.639928689, 0.130121173, 0.531153446
12, 4096, 8, 0, 1, 4x4, 0.638434044, 0.129791386, 0.529029507
13, 4096, 8, 0, 1, 4x4, 0.640779211, 0.132616798, 0.528251335
14, 4096, 8, 0, 1, 4x4, 0.639308369, 0.131648042, 0.527330704
15, 4096, 8, 0, 1, 4x4, 0.640391341, 0.133647593, 0.525116849
16, 4096, 8, 0, 1, 4x4, 0.638521128, 0.132412668, 0.523269136
17, 4096, 8, 0, 1, 4x4, 0.637288792, 0.13249398, 0.521429657
18, 4096, 8, 0, 1, 4x4, 0.63665867, 0.132983817, 0.522911786
19, 4096, 8, 0, 1, 4x4, 0.636964415, 0.133620475, 0.522325355
20, 4096, 8, 0, 1, 4x4, 0.641907251, 0.194340676, 0.523811181
21, 4096, 8, 0, 1, 4x4, 0.645392828, 0.161337554, 0.52360302
22, 4096, 8, 0, 1, 4x4, 0.645302447, 0.136017612, 0.533099458
23, 4096, 8, 0, 1, 4x4, 0.64864977, 0.137654983, 0.534101627
24, 4096, 8, 0, 1, 4x4, 0.646279059, 0.135553277, 0.534205777
25, 4096, 8, 0, 1, 4x4, 0.648410407, 0.137876116, 0.534095932
26, 4096, 8, 0, 1, 4x4, 0.646366046, 0.13613308, 0.53390231
27, 4096, 8, 0, 1, 4x4, 0.646016535, 0.135454226, 0.53311419
28, 4096, 8, 0, 1, 4x4, 0.645208621, 0.134751384, 0.534138735
29, 4096, 8, 0, 1, 4x4, 0.640466277, 0.135167689, 0.529134293
