rep_id,size,block_size,BLAS,MPI,grid,time, comm_time, comp_time
0, 4096, 256, 0, 1, 4x4, 0.605658976, 0.113078556, 0.541971846
1, 4096, 256, 0, 1, 4x4, 0.617516706, 0.123948635, 0.542210152
2, 4096, 256, 0, 1, 4x4, 0.606066083, 0.113363154, 0.54198429
3, 4096, 256, 0, 1, 4x4, 0.533354437, 0.112076864, 0.469597102
4, 4096, 256, 0, 1, 4x4, 0.593824954, 0.113305634, 0.530780446
5, 4096, 256, 0, 1, 4x4, 0.608058874, 0.114944376, 0.544343559
6, 4096, 256, 0, 1, 4x4, 0.604475667, 0.111444483, 0.540770612
7, 4096, 256, 0, 1, 4x4, 0.605179779, 0.112666261, 0.541812438
8, 4096, 256, 0, 1, 4x4, 0.607675828, 0.115275611, 0.542234236
9, 4096, 256, 0, 1, 4x4, 0.605795499, 0.113235002, 0.542345225
10, 4096, 256, 0, 1, 4x4, 0.605932048, 0.113529907, 0.541802291
11, 4096, 256, 0, 1, 4x4, 0.605095579, 0.11284046, 0.541680064
12, 4096, 256, 0, 1, 4x4, 0.574608324, 0.112688591, 0.510940151
13, 4096, 256, 0, 1, 4x4, 0.586065863, 0.094120441, 0.526526042
14, 4096, 256, 0, 1, 4x4, 0.580573606, 0.088300552, 0.525878036
15, 4096, 256, 0, 1, 4x4, 0.580967081, 0.088661878, 0.526000408
16, 4096, 256, 0, 1, 4x4, 0.605072259, 0.112771675, 0.541905451
17, 4096, 256, 0, 1, 4x4, 0.597938061, 0.105684948, 0.540306162
18, 4096, 256, 0, 1, 4x4, 0.595644846, 0.103328108, 0.537625038
19, 4096, 256, 0, 1, 4x4, 0.592297392, 0.099850404, 0.534744971
20, 4096, 256, 0, 1, 4x4, 0.58764106, 0.095144393, 0.53035434
21, 4096, 256, 0, 1, 4x4, 0.581682215, 0.089690464, 0.526219114
22, 4096, 256, 0, 1, 4x4, 0.582968336, 0.090804693, 0.525317716
23, 4096, 256, 0, 1, 4x4, 0.587481407, 0.095706035, 0.5276449
24, 4096, 256, 0, 1, 4x4, 0.593179985, 0.101261927, 0.532272192
25, 4096, 256, 0, 1, 4x4, 0.597705545, 0.105445429, 0.536394956
26, 4096, 256, 0, 1, 4x4, 0.601864589, 0.109544099, 0.540322777
27, 4096, 256, 0, 1, 4x4, 0.604566247, 0.112236966, 0.54164175
28, 4096, 256, 0, 1, 4x4, 0.598057156, 0.105921172, 0.540135079
29, 4096, 256, 0, 1, 4x4, 0.596907725, 0.104436883, 0.53724698
