rep_id,size,block_size,BLAS,MPI,grid,time,comm_time,comp_time
0, 128, 4, 1, 1, 6x6, 0.000434592, 0.000354486, 1.4034e-05
1, 128, 4, 1, 1, 6x6, 0.000452836, 0.000360423, 1.734e-05
2, 128, 4, 1, 1, 6x6, 0.000536421, 0.000425959, 1.8564e-05
3, 128, 4, 1, 1, 6x6, 0.00045509, 0.000376783, 1.7785e-05
4, 128, 4, 1, 1, 6x6, 0.000413618, 0.000342538, 1.4704e-05
5, 128, 4, 1, 1, 6x6, 0.000443972, 0.000366095, 1.7748e-05
6, 128, 4, 1, 1, 6x6, 0.000413965, 0.00033927, 1.5053e-05
7, 128, 4, 1, 1, 6x6, 0.000426541, 0.000356278, 1.7833e-05
8, 128, 4, 1, 1, 6x6, 0.00041909, 0.000348396, 1.4998e-05
9, 128, 4, 1, 1, 6x6, 0.000436768, 0.000366905, 1.4717e-05
10, 128, 4, 1, 1, 6x6, 0.000474754, 0.000406039, 1.5204e-05
11, 128, 4, 1, 1, 6x6, 0.000420651, 0.000346415, 1.6008e-05
12, 128, 4, 1, 1, 6x6, 0.000419503, 0.000341888, 1.804e-05
13, 128, 4, 1, 1, 6x6, 0.000406474, 0.0003316, 1.4516e-05
14, 128, 4, 1, 1, 6x6, 0.00040202, 0.000329533, 1.4235e-05
15, 128, 4, 1, 1, 6x6, 0.000402412, 0.000328521, 1.4653e-05
16, 128, 4, 1, 1, 6x6, 0.000412198, 0.000340012, 1.7348e-05
17, 128, 4, 1, 1, 6x6, 0.000433809, 0.000361688, 1.7545e-05
18, 128, 4, 1, 1, 6x6, 0.000419974, 0.000349792, 1.4798e-05
19, 128, 4, 1, 1, 6x6, 0.000421831, 0.000333492, 1.5099e-05
20, 128, 4, 1, 1, 6x6, 0.000425959, 0.00034057, 1.4372e-05
21, 128, 4, 1, 1, 6x6, 0.000417816, 0.000351335, 2.4241e-05
22, 128, 4, 1, 1, 6x6, 0.000402622, 0.000325008, 1.4807e-05
23, 128, 4, 1, 1, 6x6, 0.000391162, 0.000323246, 1.3312e-05
24, 128, 4, 1, 1, 6x6, 0.000393058, 0.000321247, 1.4878e-05
25, 128, 4, 1, 1, 6x6, 0.000394397, 0.000326196, 1.5453e-05
26, 128, 4, 1, 1, 6x6, 0.000398805, 0.00033008, 1.4902e-05
27, 128, 4, 1, 1, 6x6, 0.000404847, 0.000335778, 1.4717e-05
28, 128, 4, 1, 1, 6x6, 0.000408198, 0.000337109, 1.998e-05
29, 128, 4, 1, 1, 6x6, 0.000403164, 0.000334626, 1.8478e-05
