rep_id,size,block_size,BLAS,MPI,grid,time, comm_time, comp_time
0, 64, 1, 0, 1, 4x4, 0.000263323, 0.000185745, 2.826e-05
1, 64, 1, 0, 1, 4x4, 0.000252109, 0.000173853, 3.1943e-05
2, 64, 1, 0, 1, 4x4, 0.000310731, 0.000235169, 2.8473e-05
3, 64, 1, 0, 1, 4x4, 0.000257642, 0.000179665, 3.4816e-05
4, 64, 1, 0, 1, 4x4, 0.000254563, 0.000173705, 2.9198e-05
5, 64, 1, 0, 1, 4x4, 0.000246829, 0.000176415, 2.9922e-05
6, 64, 1, 0, 1, 4x4, 0.000270731, 0.000194024, 3.2136e-05
7, 64, 1, 0, 1, 4x4, 0.000262824, 0.00018374, 3.2337e-05
8, 64, 1, 0, 1, 4x4, 0.000245922, 0.000174304, 3.2168e-05
9, 64, 1, 0, 1, 4x4, 0.000253757, 0.000183047, 3.2042e-05
10, 64, 1, 0, 1, 4x4, 0.000309741, 0.000233767, 3.2822e-05
11, 64, 1, 0, 1, 4x4, 0.000260263, 0.000182652, 2.3858e-05
12, 64, 1, 0, 1, 4x4, 0.000254136, 0.000173023, 3.1538e-05
13, 64, 1, 0, 1, 4x4, 0.000270581, 0.000196819, 3.2853e-05
14, 64, 1, 0, 1, 4x4, 0.000241402, 0.000169704, 2.9337e-05
15, 64, 1, 0, 1, 4x4, 0.000246144, 0.000180692, 3.2911e-05
16, 64, 1, 0, 1, 4x4, 0.000273719, 0.000201625, 3.2109e-05
17, 64, 1, 0, 1, 4x4, 0.000276534, 0.000201918, 3.2118e-05
18, 64, 1, 0, 1, 4x4, 0.000270188, 0.000171802, 2.3699e-05
19, 64, 1, 0, 1, 4x4, 0.000244008, 0.000177806, 3.1667e-05
20, 64, 1, 0, 1, 4x4, 0.000265814, 0.000198391, 3.1839e-05
21, 64, 1, 0, 1, 4x4, 0.000239992, 0.00016687, 2.8957e-05
22, 64, 1, 0, 1, 4x4, 0.000237473, 0.000166237, 2.8927e-05
23, 64, 1, 0, 1, 4x4, 0.000273401, 0.000202465, 3.2805e-05
24, 64, 1, 0, 1, 4x4, 0.000279523, 0.000199582, 4.3447e-05
25, 64, 1, 0, 1, 4x4, 0.000255395, 0.000189214, 2.9106e-05
26, 64, 1, 0, 1, 4x4, 0.00024669, 0.000174966, 3.0436e-05
27, 64, 1, 0, 1, 4x4, 0.000261447, 0.000186825, 3.1587e-05
28, 64, 1, 0, 1, 4x4, 0.000249282, 0.000170418, 3.2778e-05
29, 64, 1, 0, 1, 4x4, 0.000251485, 0.000183448, 3.1786e-05
