rep_id,size,block_size,BLAS,MPI,grid,time, comm_time, comp_time
0, 128, 16, 0, 1, 4x4, 0.000237298, 0.000167203, 2.7434e-05
1, 128, 16, 0, 1, 4x4, 0.000238203, 0.000165449, 2.7074e-05
2, 128, 16, 0, 1, 4x4, 0.000252974, 0.000181397, 2.7448e-05
3, 128, 16, 0, 1, 4x4, 0.000243767, 0.000171093, 2.7523e-05
4, 128, 16, 0, 1, 4x4, 0.000234347, 0.000165587, 2.7171e-05
5, 128, 16, 0, 1, 4x4, 0.000236477, 0.000167411, 2.7305e-05
6, 128, 16, 0, 1, 4x4, 0.000248353, 0.000179123, 2.736e-05
7, 128, 16, 0, 1, 4x4, 0.000243599, 0.000166872, 3.4265e-05
8, 128, 16, 0, 1, 4x4, 0.000236648, 0.000166798, 2.737e-05
9, 128, 16, 0, 1, 4x4, 0.000234199, 0.000165508, 2.7467e-05
10, 128, 16, 0, 1, 4x4, 0.00024007, 0.000167667, 2.732e-05
11, 128, 16, 0, 1, 4x4, 0.000238062, 0.000169515, 2.7218e-05
12, 128, 16, 0, 1, 4x4, 0.000233659, 0.000166195, 2.7315e-05
13, 128, 16, 0, 1, 4x4, 0.000236848, 0.000167117, 2.7439e-05
14, 128, 16, 0, 1, 4x4, 0.000246154, 0.000177445, 2.7312e-05
15, 128, 16, 0, 1, 4x4, 0.000241764, 0.000175258, 2.7272e-05
16, 128, 16, 0, 1, 4x4, 0.000236729, 0.000168465, 2.7216e-05
17, 128, 16, 0, 1, 4x4, 0.000234308, 0.000167373, 2.7276e-05
18, 128, 16, 0, 1, 4x4, 0.000237525, 0.000165027, 2.7233e-05
19, 128, 16, 0, 1, 4x4, 0.00023877, 0.000169876, 2.7163e-05
20, 128, 16, 0, 1, 4x4, 0.000235587, 0.000167165, 2.7387e-05
21, 128, 16, 0, 1, 4x4, 0.000233293, 0.000165126, 2.7369e-05
22, 128, 16, 0, 1, 4x4, 0.000242119, 0.000174271, 2.7318e-05
23, 128, 16, 0, 1, 4x4, 0.00025864, 0.000184526, 4.2e-05
24, 128, 16, 0, 1, 4x4, 0.000242661, 0.000174022, 2.7298e-05
25, 128, 16, 0, 1, 4x4, 0.000242316, 0.00017314, 2.7435e-05
26, 128, 16, 0, 1, 4x4, 0.0002395, 0.000171119, 2.7311e-05
27, 128, 16, 0, 1, 4x4, 0.000239138, 0.000172304, 2.7234e-05
28, 128, 16, 0, 1, 4x4, 0.000241544, 0.000172841, 2.7292e-05
29, 128, 16, 0, 1, 4x4, 0.000244178, 0.000174571, 2.7243e-05
