rep_id,size,block_size,BLAS,MPI,grid,time, comm_time, comp_time
0, 2048, 1, 0, 1, 4x4, 0.114652785, 0.04529991, 0.069317246
1, 2048, 1, 0, 1, 4x4, 0.111121045, 0.042893607, 0.06905709
2, 2048, 1, 0, 1, 4x4, 0.110595576, 0.042709439, 0.068995079
3, 2048, 1, 0, 1, 4x4, 0.111098545, 0.0426839, 0.069070633
4, 2048, 1, 0, 1, 4x4, 0.111714004, 0.04370257, 0.071214106
5, 2048, 1, 0, 1, 4x4, 0.110589431, 0.042741192, 0.070065157
6, 2048, 1, 0, 1, 4x4, 0.11126985, 0.043001348, 0.07022905
7, 2048, 1, 0, 1, 4x4, 0.110257475, 0.041675664, 0.068750896
8, 2048, 1, 0, 1, 4x4, 0.112546596, 0.043446649, 0.06899676
9, 2048, 1, 0, 1, 4x4, 0.110607869, 0.042138691, 0.069271289
10, 2048, 1, 0, 1, 4x4, 0.110572325, 0.042583697, 0.069003824
11, 2048, 1, 0, 1, 4x4, 0.11088737, 0.042534457, 0.068895971
12, 2048, 1, 0, 1, 4x4, 0.110707488, 0.04227751, 0.068976683
13, 2048, 1, 0, 1, 4x4, 0.110204276, 0.04232039, 0.069051813
14, 2048, 1, 0, 1, 4x4, 0.110214789, 0.042005379, 0.06895832
15, 2048, 1, 0, 1, 4x4, 0.110638371, 0.042194127, 0.071406813
16, 2048, 1, 0, 1, 4x4, 0.110422288, 0.041641283, 0.070154681
17, 2048, 1, 0, 1, 4x4, 0.115246978, 0.046350957, 0.069403415
18, 2048, 1, 0, 1, 4x4, 0.110831549, 0.042324168, 0.069129208
19, 2048, 1, 0, 1, 4x4, 0.110854911, 0.042232705, 0.069106255
20, 2048, 1, 0, 1, 4x4, 0.110587563, 0.042041489, 0.069240938
21, 2048, 1, 0, 1, 4x4, 0.110923208, 0.042697611, 0.06919448
22, 2048, 1, 0, 1, 4x4, 0.110838896, 0.042254854, 0.068902731
23, 2048, 1, 0, 1, 4x4, 0.110742926, 0.04235308, 0.069141918
24, 2048, 1, 0, 1, 4x4, 0.110490277, 0.042281282, 0.069076576
25, 2048, 1, 0, 1, 4x4, 0.11009579, 0.041716544, 0.068791539
26, 2048, 1, 0, 1, 4x4, 0.110955598, 0.042685717, 0.069065174
27, 2048, 1, 0, 1, 4x4, 0.110632156, 0.042267706, 0.069008946
28, 2048, 1, 0, 1, 4x4, 0.105329793, 0.036571013, 0.067359161
29, 2048, 1, 0, 1, 4x4, 0.105256236, 0.036557847, 0.067164405
