rep_id,size,block_size,BLAS,MPI,grid,time,comm_time,comp_time
0, 2048, 512, 1, 1, 2x2, 0.087264488, 0.023931173, 0.05896794
1, 2048, 512, 1, 1, 2x2, 0.090261169, 0.024562728, 0.05747814
2, 2048, 512, 1, 1, 2x2, 0.0814705, 0.019934885, 0.058235776
3, 2048, 512, 1, 1, 2x2, 0.081379224, 0.01988295, 0.058031241
4, 2048, 512, 1, 1, 2x2, 0.082346547, 0.020474296, 0.058611128
5, 2048, 512, 1, 1, 2x2, 0.082607008, 0.020826037, 0.058476746
6, 2048, 512, 1, 1, 2x2, 0.08122495, 0.019425052, 0.057833872
7, 2048, 512, 1, 1, 2x2, 0.076419333, 0.016346732, 0.057093701
8, 2048, 512, 1, 1, 2x2, 0.07699543, 0.016787562, 0.057264835
9, 2048, 512, 1, 1, 2x2, 0.087428074, 0.025789592, 0.060415636
10, 2048, 512, 1, 1, 2x2, 0.08329928, 0.020802163, 0.05854439
11, 2048, 512, 1, 1, 2x2, 0.081705247, 0.020184963, 0.057604639
12, 2048, 512, 1, 1, 2x2, 0.079612215, 0.018261039, 0.058124246
13, 2048, 512, 1, 1, 2x2, 0.083936477, 0.021125608, 0.058650499
14, 2048, 512, 1, 1, 2x2, 0.088295759, 0.024295357, 0.059861289
15, 2048, 512, 1, 1, 2x2, 0.092946679, 0.027513725, 0.060188575
16, 2048, 512, 1, 1, 2x2, 0.091894535, 0.026709047, 0.060209791
17, 2048, 512, 1, 1, 2x2, 0.078463675, 0.017569468, 0.057623809
18, 2048, 512, 1, 1, 2x2, 0.076008061, 0.016473047, 0.057023238
19, 2048, 512, 1, 1, 2x2, 0.077136686, 0.016728088, 0.057188189
20, 2048, 512, 1, 1, 2x2, 0.087147673, 0.025320073, 0.058280342
21, 2048, 512, 1, 1, 2x2, 0.09193843, 0.026615233, 0.060014876
22, 2048, 512, 1, 1, 2x2, 0.091025735, 0.026333195, 0.059782357
23, 2048, 512, 1, 1, 2x2, 0.094415553, 0.028526668, 0.060324613
24, 2048, 512, 1, 1, 2x2, 0.080686301, 0.019286191, 0.058106422
25, 2048, 512, 1, 1, 2x2, 0.07660362, 0.01623143, 0.057291307
26, 2048, 512, 1, 1, 2x2, 0.075299794, 0.015870148, 0.056884298
27, 2048, 512, 1, 1, 2x2, 0.07756522, 0.017733024, 0.057392497
28, 2048, 512, 1, 1, 2x2, 0.086250751, 0.022767833, 0.059035566
29, 2048, 512, 1, 1, 2x2, 0.084766296, 0.021944534, 0.058445359
