rep_id,size,block_size,BLAS,MPI,grid,time,comm_time,comp_time
0, 1024, 64, 1, 1, 3x3, 0.009864138, 0.00653561, 0.003676177
1, 1024, 64, 1, 1, 3x3, 0.009894367, 0.006540656, 0.003623214
2, 1024, 64, 1, 1, 3x3, 0.009544905, 0.006189727, 0.003404117
3, 1024, 64, 1, 1, 3x3, 0.009707973, 0.00638339, 0.003508027
4, 1024, 64, 1, 1, 3x3, 0.009538123, 0.006224601, 0.003420269
5, 1024, 64, 1, 1, 3x3, 0.009550848, 0.006212718, 0.003400163
6, 1024, 64, 1, 1, 3x3, 0.009546611, 0.006205438, 0.003383653
7, 1024, 64, 1, 1, 3x3, 0.009566547, 0.006171124, 0.003396382
8, 1024, 64, 1, 1, 3x3, 0.00984237, 0.006495832, 0.00351908
9, 1024, 64, 1, 1, 3x3, 0.009732642, 0.006381935, 0.00338891
10, 1024, 64, 1, 1, 3x3, 0.009769791, 0.006444379, 0.003380456
11, 1024, 64, 1, 1, 3x3, 0.009675986, 0.006349661, 0.003382347
12, 1024, 64, 1, 1, 3x3, 0.009899999, 0.006554684, 0.00361554
13, 1024, 64, 1, 1, 3x3, 0.009716122, 0.006368657, 0.003387784
14, 1024, 64, 1, 1, 3x3, 0.010017892, 0.006661258, 0.003689751
15, 1024, 64, 1, 1, 3x3, 0.009744216, 0.006355122, 0.003657684
16, 1024, 64, 1, 1, 3x3, 0.009841092, 0.006480327, 0.003601264
17, 1024, 64, 1, 1, 3x3, 0.011894346, 0.008277962, 0.003671734
18, 1024, 64, 1, 1, 3x3, 0.009719043, 0.006386947, 0.003570456
19, 1024, 64, 1, 1, 3x3, 0.009646588, 0.006287312, 0.003402525
20, 1024, 64, 1, 1, 3x3, 0.009953566, 0.00659208, 0.003703039
21, 1024, 64, 1, 1, 3x3, 0.00971006, 0.006336025, 0.003502902
22, 1024, 64, 1, 1, 3x3, 0.009664301, 0.006325848, 0.003389578
23, 1024, 64, 1, 1, 3x3, 0.009638867, 0.006292945, 0.003398662
24, 1024, 64, 1, 1, 3x3, 0.009584233, 0.00625722, 0.00340802
25, 1024, 64, 1, 1, 3x3, 0.010070964, 0.006759537, 0.00372652
26, 1024, 64, 1, 1, 3x3, 0.009830241, 0.006459508, 0.003518634
27, 1024, 64, 1, 1, 3x3, 0.009557254, 0.00623186, 0.003408483
28, 1024, 64, 1, 1, 3x3, 0.009751738, 0.006448706, 0.003429777
29, 1024, 64, 1, 1, 3x3, 0.009819508, 0.006446689, 0.003437903
