rep_id,size,block_size,BLAS,MPI,grid,time,comm_time,comp_time
0, 256, 128, 1, 1, 6x6, 0.000835993, 0.000753975, 1.8253e-05
1, 256, 128, 1, 1, 6x6, 0.000881156, 0.000789217, 1.842e-05
2, 256, 128, 1, 1, 6x6, 0.000915991, 0.000814674, 1.8316e-05
3, 256, 128, 1, 1, 6x6, 0.000843874, 0.000760554, 2.9156e-05
4, 256, 128, 1, 1, 6x6, 0.000832773, 0.000755221, 1.827e-05
5, 256, 128, 1, 1, 6x6, 0.000837967, 0.000759955, 1.8191e-05
6, 256, 128, 1, 1, 6x6, 0.000834212, 0.000755377, 2.2598e-05
7, 256, 128, 1, 1, 6x6, 0.000837759, 0.00075779, 2.0815e-05
8, 256, 128, 1, 1, 6x6, 0.000813323, 0.000736806, 2.2586e-05
9, 256, 128, 1, 1, 6x6, 0.000832718, 0.000757362, 1.8496e-05
10, 256, 128, 1, 1, 6x6, 0.000839838, 0.000752615, 1.9531e-05
11, 256, 128, 1, 1, 6x6, 0.000842104, 0.000755687, 2.6208e-05
12, 256, 128, 1, 1, 6x6, 0.000813572, 0.0007343, 2.2645e-05
13, 256, 128, 1, 1, 6x6, 0.000806971, 0.00072948, 1.838e-05
14, 256, 128, 1, 1, 6x6, 0.000810766, 0.000734404, 2.664e-05
15, 256, 128, 1, 1, 6x6, 0.000823182, 0.000746992, 2.2785e-05
16, 256, 128, 1, 1, 6x6, 0.000806756, 0.000731307, 2.2741e-05
17, 256, 128, 1, 1, 6x6, 0.000809053, 0.000733788, 2.2642e-05
18, 256, 128, 1, 1, 6x6, 0.0008178, 0.000738388, 1.8229e-05
19, 256, 128, 1, 1, 6x6, 0.000799641, 0.000725211, 2.2763e-05
20, 256, 128, 1, 1, 6x6, 0.000807494, 0.000733145, 2.2766e-05
21, 256, 128, 1, 1, 6x6, 0.000812498, 0.00073482, 3.165e-05
22, 256, 128, 1, 1, 6x6, 0.000808405, 0.000729988, 2.2711e-05
23, 256, 128, 1, 1, 6x6, 0.00079554, 0.000720947, 2.2699e-05
24, 256, 128, 1, 1, 6x6, 0.000790336, 0.000707733, 2.2608e-05
25, 256, 128, 1, 1, 6x6, 0.000793466, 0.000718098, 2.2613e-05
26, 256, 128, 1, 1, 6x6, 0.000803517, 0.000727365, 2.264e-05
27, 256, 128, 1, 1, 6x6, 0.000788622, 0.000712254, 2.2657e-05
28, 256, 128, 1, 1, 6x6, 0.000777815, 0.000701355, 2.2666e-05
29, 256, 128, 1, 1, 6x6, 0.000787955, 0.000711444, 2.2658e-05
