rep_id, size, block_size, BLAS, MPI, grid, time
0, 64, 64, 0, 0, 1x1, 4.273e-05
1, 64, 64, 0, 0, 1x1, 4.264e-05
2, 64, 64, 0, 0, 1x1, 4.2369e-05
3, 64, 64, 0, 0, 1x1, 4.2369e-05
4, 64, 64, 0, 0, 1x1, 3.701e-05
5, 64, 64, 0, 0, 1x1, 3.6949e-05
6, 64, 64, 0, 0, 1x1, 3.694e-05
7, 64, 64, 0, 0, 1x1, 3.6939e-05
8, 64, 64, 0, 0, 1x1, 3.6939e-05
9, 64, 64, 0, 0, 1x1, 3.6969e-05
10, 64, 64, 0, 0, 1x1, 4.3241e-05
11, 64, 64, 0, 0, 1x1, 3.3643e-05
12, 64, 64, 0, 0, 1x1, 3.3683e-05
13, 64, 64, 0, 0, 1x1, 3.3673e-05
14, 64, 64, 0, 0, 1x1, 3.3673e-05
15, 64, 64, 0, 0, 1x1, 3.3663e-05
16, 64, 64, 0, 0, 1x1, 3.3393e-05
17, 64, 64, 0, 0, 1x1, 3.3002e-05
18, 64, 64, 0, 0, 1x1, 3.2971e-05
19, 64, 64, 0, 0, 1x1, 3.2971e-05
20, 64, 64, 0, 0, 1x1, 3.2972e-05
21, 64, 64, 0, 0, 1x1, 3.2982e-05
22, 64, 64, 0, 0, 1x1, 3.2982e-05
23, 64, 64, 0, 0, 1x1, 3.2972e-05
24, 64, 64, 0, 0, 1x1, 3.2972e-05
25, 64, 64, 0, 0, 1x1, 3.2982e-05
26, 64, 64, 0, 0, 1x1, 3.2971e-05
27, 64, 64, 0, 0, 1x1, 3.2971e-05
28, 64, 64, 0, 0, 1x1, 3.2971e-05
29, 64, 64, 0, 0, 1x1, 3.2991e-05
