rep_id, size, block_size, BLAS, MPI, grid, time
0, 4096, 64, 0, 0, 1x1, 19.2372044
1, 4096, 64, 0, 0, 1x1, 19.520352
2, 4096, 64, 0, 0, 1x1, 19.2514315
3, 4096, 64, 0, 0, 1x1, 19.4328862
4, 4096, 64, 0, 0, 1x1, 19.1742087
5, 4096, 64, 0, 0, 1x1, 19.4923257
6, 4096, 64, 0, 0, 1x1, 19.4986806
7, 4096, 64, 0, 0, 1x1, 19.4401428
8, 4096, 64, 0, 0, 1x1, 19.4925494
9, 4096, 64, 0, 0, 1x1, 19.5440155
10, 4096, 64, 0, 0, 1x1, 19.4702359
11, 4096, 64, 0, 0, 1x1, 19.2544387
12, 4096, 64, 0, 0, 1x1, 19.3052812
13, 4096, 64, 0, 0, 1x1, 19.3187046
14, 4096, 64, 0, 0, 1x1, 19.2284033
15, 4096, 64, 0, 0, 1x1, 19.5894404
16, 4096, 64, 0, 0, 1x1, 19.5044594
17, 4096, 64, 0, 0, 1x1, 18.8637354
18, 4096, 64, 0, 0, 1x1, 19.3002688
19, 4096, 64, 0, 0, 1x1, 19.2047605
20, 4096, 64, 0, 0, 1x1, 19.3529403
21, 4096, 64, 0, 0, 1x1, 19.5985666
22, 4096, 64, 0, 0, 1x1, 19.3543838
23, 4096, 64, 0, 0, 1x1, 19.3085683
24, 4096, 64, 0, 0, 1x1, 19.5345292
25, 4096, 64, 0, 0, 1x1, 19.577944
26, 4096, 64, 0, 0, 1x1, 19.5264432
27, 4096, 64, 0, 0, 1x1, 19.5320087
28, 4096, 64, 0, 0, 1x1, 19.4098425
29, 4096, 64, 0, 0, 1x1, 19.3777122
