rep_id, size, block_size, BLAS, MPI, grid, time
0, 512, 64, 0, 0, 1x1, 0.015964681
1, 512, 64, 0, 0, 1x1, 0.016024372
2, 512, 64, 0, 0, 1x1, 0.015833916
3, 512, 64, 0, 0, 1x1, 0.015877899
4, 512, 64, 0, 0, 1x1, 0.01599067
5, 512, 64, 0, 0, 1x1, 0.015753475
6, 512, 64, 0, 0, 1x1, 0.016275533
7, 512, 64, 0, 0, 1x1, 0.016279019
8, 512, 64, 0, 0, 1x1, 0.015838425
9, 512, 64, 0, 0, 1x1, 0.015904177
10, 512, 64, 0, 0, 1x1, 0.015967837
11, 512, 64, 0, 0, 1x1, 0.015918534
12, 512, 64, 0, 0, 1x1, 0.015884701
13, 512, 64, 0, 0, 1x1, 0.015847752
14, 512, 64, 0, 0, 1x1, 0.016024352
15, 512, 64, 0, 0, 1x1, 0.015944743
16, 512, 64, 0, 0, 1x1, 0.015867379
17, 512, 64, 0, 0, 1x1, 0.015971593
18, 512, 64, 0, 0, 1x1, 0.015998053
19, 512, 64, 0, 0, 1x1, 0.015973337
20, 512, 64, 0, 0, 1x1, 0.016379868
21, 512, 64, 0, 0, 1x1, 0.015920127
22, 512, 64, 0, 0, 1x1, 0.015847882
23, 512, 64, 0, 0, 1x1, 0.01572956
24, 512, 64, 0, 0, 1x1, 0.016042306
25, 512, 64, 0, 0, 1x1, 0.015722226
26, 512, 64, 0, 0, 1x1, 0.01587379
27, 512, 64, 0, 0, 1x1, 0.015758996
28, 512, 64, 0, 0, 1x1, 0.015671211
29, 512, 64, 0, 0, 1x1, 0.015768994
