rep_id, size, block_size, BLAS, MPI, grid, time
0, 8192, 64, 0, 0, 1x1, 144.655938
1, 8192, 64, 0, 0, 1x1, 142.586195
2, 8192, 64, 0, 0, 1x1, 141.423427
3, 8192, 64, 0, 0, 1x1, 141.316074
4, 8192, 64, 0, 0, 1x1, 153.050346
5, 8192, 64, 0, 0, 1x1, 163.235141
6, 8192, 64, 0, 0, 1x1, 143.595487
7, 8192, 64, 0, 0, 1x1, 144.934751
8, 8192, 64, 0, 0, 1x1, 146.646837
9, 8192, 64, 0, 0, 1x1, 156.875997
10, 8192, 64, 0, 0, 1x1, 163.576677
11, 8192, 64, 0, 0, 1x1, 164.350361
12, 8192, 64, 0, 0, 1x1, 166.047892
13, 8192, 64, 0, 0, 1x1, 166.155096
14, 8192, 64, 0, 0, 1x1, 164.859851
15, 8192, 64, 0, 0, 1x1, 163.175007
16, 8192, 64, 0, 0, 1x1, 166.055928
17, 8192, 64, 0, 0, 1x1, 165.621425
18, 8192, 64, 0, 0, 1x1, 165.899615
19, 8192, 64, 0, 0, 1x1, 165.811234
20, 8192, 64, 0, 0, 1x1, 165.448661
21, 8192, 64, 0, 0, 1x1, 165.874861
22, 8192, 64, 0, 0, 1x1, 164.50121
23, 8192, 64, 0, 0, 1x1, 162.012437
24, 8192, 64, 0, 0, 1x1, 162.459156
25, 8192, 64, 0, 0, 1x1, 162.957105
26, 8192, 64, 0, 0, 1x1, 163.759259
27, 8192, 64, 0, 0, 1x1, 165.599904
28, 8192, 64, 0, 0, 1x1, 165.99302
29, 8192, 64, 0, 0, 1x1, 165.9889
